"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3130309,"Iguatama",1,NA,4,0,5,0,0,2,0,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3130507,"Ilicínea",1,NA,8,0,2,2,1,1,1,0,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3130655,"Indaiabira",23,NA,12,5,6,5,2,1,4,1,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3130705,"Indianópolis",3,NA,0,1,2,2,NA,0,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3131000,"Inhaúma",0,NA,1,1,0,0,NA,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3131109,"Inimutaba",35,NA,11,30,15,3,2,3,0,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3131604,"Iraí de Minas",2,NA,0,1,0,1,0,0,3,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3131703,"Itabira",2,NA,0,5,20,4,0,2,0,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3132008,"Itacambira",8,NA,1,22,18,9,3,3,4,2,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3132107,"Itacarambi",7,NA,15,4,3,6,1,1,0,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3132206,"Itaguara",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3132503,"Itamarandiba",39,NA,9,50,32,18,15,6,5,6,15
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3132800,"Itambé do Mato Dentro",5,NA,NA,1,7,4,1,1,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3132909,"Itamogi",1,NA,1,0,1,2,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3133402,"Itapagipe",3,NA,1,0,0,1,0,0,1,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3133501,"Itapecerica",1,NA,1,1,0,0,NA,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3133758,"Itaú de Minas",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3133808,"Itaúna",0,NA,0,0,0,0,NA,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3134202,"Ituiutaba",13,NA,8,3,1,3,1,1,0,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3134400,"Iturama",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3134608,"Jaboticatubas",14,NA,23,8,35,7,1,14,0,2,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3134806,"Jacuí",2,NA,3,0,0,0,NA,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3135050,"Jaíba",41,NA,76,23,10,17,2,4,6,2,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3135100,"Janaúba",40,NA,58,21,11,13,3,3,3,2,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3135209,"Januária",124,NA,162,119,128,145,24,19,16,12,30
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3135308,"Japaraíba",1,NA,2,NA,0,0,NA,0,0,NA,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3135357,"Japonvar",7,NA,18,4,1,1,0,0,2,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3135456,"Jenipapo de Minas",0,NA,0,3,3,2,0,NA,0,NA,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3135605,"Jequitaí",36,NA,57,9,13,7,2,2,4,3,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3135704,"Jequitibá",6,NA,11,6,11,3,1,3,2,3,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3136306,"João Pinheiro",266,NA,283,184,175,89,50,61,45,43,50
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3136405,"Joaquim Felício",5,NA,11,7,18,1,NA,0,1,2,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3136520,"José Gonçalves de Minas",8,NA,3,9,3,6,5,1,1,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3136579,"Josenópolis",0,NA,4,3,1,2,1,0,0,2,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3136603,"Nova União",5,NA,10,2,7,0,NA,1,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3136801,"Juramento",6,NA,11,2,3,3,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3136959,"Juvenília",41,NA,29,33,14,22,7,3,3,8,7
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3137106,"Lagamar",24,NA,9,8,10,12,2,3,3,6,7
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3137205,"Lagoa da Prata",1,NA,6,1,1,1,NA,NA,0,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3137304,"Lagoa dos Patos",27,NA,37,4,14,11,6,2,0,2,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3137502,"Lagoa Formosa",4,NA,22,1,5,1,1,0,1,3,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3137536,"Lagoa Grande",10,NA,9,33,29,3,0,2,5,3,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3137601,"Lagoa Santa",0,NA,1,1,0,0,NA,1,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3138104,"Lassance",114,NA,74,46,37,34,3,14,10,7,9
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3138302,"Leandro Ferreira",2,NA,8,0,1,1,0,1,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3138351,"Leme do Prado",5,NA,1,5,5,2,1,2,2,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3138625,"Limeira do Oeste",3,NA,NA,0,0,NA,0,NA,NA,NA,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3138658,"Lontra",2,NA,12,2,2,1,NA,0,1,0,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3138682,"Luislândia",24,NA,27,7,3,1,0,1,4,1,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3138807,"Luz",8,NA,7,5,13,5,1,2,1,1,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3139250,"Mamonas",0,NA,1,2,9,5,0,0,0,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3139300,"Manga",31,NA,33,34,11,20,2,3,1,1,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3139706,"Maravilhas",1,NA,1,1,1,1,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3140506,"Martinho Campos",11,NA,13,6,4,2,1,2,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3140852,"Matias Cardoso",16,NA,20,12,12,9,4,3,2,5,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3141009,"Mato Verde",1,NA,1,1,0,0,0,1,2,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3141108,"Matozinhos",0,NA,1,1,2,0,0,1,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3141207,"Matutina",0,NA,1,0,0,0,NA,NA,NA,NA,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3141306,"Medeiros",4,NA,7,6,7,4,1,2,1,0,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3141801,"Minas Novas",17,NA,20,27,13,14,6,2,4,7,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3142007,"Mirabela",20,NA,63,9,8,10,2,2,3,4,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3142254,"Miravânia",16,NA,13,39,3,10,0,2,0,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3142403,"Moema",0,NA,3,0,0,1,0,1,NA,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3142502,"Monjolos",9,NA,4,4,20,11,1,3,3,2,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3142700,"Montalvânia",46,NA,49,55,15,40,2,5,3,3,8
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3142809,"Monte Alegre de Minas",5,NA,13,8,1,2,0,3,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3142908,"Monte Azul",1,NA,1,2,3,3,0,0,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3143104,"Monte Carmelo",24,NA,25,9,16,13,1,4,2,3,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3143203,"Monte Santo de Minas",7,NA,2,1,1,2,NA,0,1,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3143302,"Montes Claros",54,NA,116,31,44,17,4,4,6,9,8
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3143450,"Montezuma",6,NA,9,4,4,7,1,0,1,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3143500,"Morada Nova de Minas",22,NA,32,27,8,21,0,5,3,5,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3143609,"Morro da Garça",6,NA,3,10,6,4,0,1,2,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3143708,"Morro do Pilar",4,NA,NA,1,25,3,0,0,2,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3144375,"Natalândia",8,NA,8,4,10,2,2,0,1,3,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3145000,"Nova Ponte",8,NA,2,2,1,1,1,1,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3145059,"Nova Porteirinha",0,NA,1,1,0,0,NA,NA,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3145208,"Nova Serrana",1,NA,5,2,1,1,0,0,1,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3145372,"Novorizonte",2,NA,2,1,0,0,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3145455,"Olhos-d'Água",49,NA,3,31,8,3,NA,1,4,1,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3145802,"Onça de Pitangui",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3146255,"Padre Carvalho",2,NA,0,2,5,3,1,0,0,NA,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3146404,"Paineiras",6,NA,1,3,0,NA,NA,0,0,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3146503,"Pains",0,NA,9,NA,0,0,NA,0,NA,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3146552,"Pai Pedro",0,NA,0,0,0,0,0,NA,0,NA,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3146909,"Papagaios",2,NA,1,1,6,2,1,1,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3147006,"Paracatu",150,NA,127,79,60,44,18,33,45,44,35
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3147105,"Pará de Minas",0,NA,0,0,0,0,NA,0,0,NA,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3147402,"Paraopeba",7,NA,8,6,13,3,0,5,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3147907,"Passos",2,NA,4,0,5,0,0,1,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3147956,"Patis",15,NA,27,5,3,5,0,0,1,2,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3148004,"Patos de Minas",33,NA,46,17,21,16,2,6,8,11,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3148103,"Patrocínio",12,NA,48,6,18,9,2,9,7,7,5
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3149150,"Pedras de Maria da Cruz",22,NA,37,13,17,8,1,1,3,2,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3149200,"Pedrinópolis",0,NA,6,0,0,0,NA,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3149309,"Pedro Leopoldo",0,NA,2,0,0,0,NA,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3149606,"Pequi",0,NA,NA,1,0,1,NA,0,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3149705,"Perdigão",1,NA,10,0,1,1,0,0,NA,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3149804,"Perdizes",11,NA,37,7,11,5,1,2,4,2,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3150505,"Pimenta",1,NA,5,1,0,0,0,1,0,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3150570,"Pintópolis",40,NA,73,34,29,25,7,10,7,5,4
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3150703,"Pirajuba",0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3151206,"Pirapora",32,NA,34,14,7,9,1,2,0,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3151404,"Pitangui",3,NA,2,3,2,4,0,1,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3151503,"Piumhi",4,NA,10,1,2,0,0,0,NA,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3151602,"Planura",0,NA,NA,0,0,NA,NA,0,0,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3152006,"Pompéu",65,NA,38,35,38,9,6,12,4,2,7
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3152131,"Ponto Chique",17,NA,14,11,11,4,1,3,6,0,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3152204,"Porteirinha",5,NA,9,4,4,1,1,1,5,1,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3152808,"Prata",16,NA,23,18,4,6,1,8,4,1,13
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3152907,"Pratápolis",0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3153004,"Pratinha",3,NA,6,1,2,1,1,0,1,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3153202,"Presidente Juscelino",16,NA,15,17,16,6,1,1,1,6,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3153400,"Presidente Olegário",33,NA,74,20,79,23,4,9,10,12,12
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3153608,"Prudente de Morais",1,NA,1,0,1,0,0,0,NA,NA,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3153707,"Quartel Geral",5,NA,14,5,8,1,0,0,2,0,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3154457,"Riachinho",55,NA,43,30,23,13,5,12,8,11,12
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3154507,"Riacho dos Machados",8,NA,3,8,5,2,1,1,0,1,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3154606,"Ribeirão das Neves",1,NA,1,1,0,0,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3155504,"Rio Paranaíba",11,NA,15,6,6,3,0,1,2,1,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3155603,"Rio Pardo de Minas",35,NA,52,19,15,8,5,5,3,4,7
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3156007,"Rio Vermelho",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3156403,"Romaria",0,NA,2,0,1,0,NA,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3156502,"Rubelita",1,NA,1,3,1,3,1,0,NA,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3156700,"Sabará",1,NA,0,0,0,0,0,0,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3156908,"Sacramento",26,NA,32,14,20,6,2,6,5,3,5
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3157005,"Salinas",0,NA,0,1,2,NA,0,NA,0,NA,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3157377,"Santa Cruz de Salinas",0,NA,1,0,0,1,0,NA,NA,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3157609,"Santa Fé de Minas",79,NA,87,71,60,49,24,26,12,8,20
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3157708,"Santa Juliana",1,NA,4,0,1,1,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3157807,"Santa Luzia",1,NA,1,1,1,1,0,0,0,NA,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3158508,"Santana de Pirapama",11,NA,25,26,24,10,1,5,1,7,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3159001,"Santana do Riacho",3,NA,8,3,8,4,0,2,0,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3159704,"Santa Rosa da Serra",1,NA,3,0,1,1,0,0,0,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3159803,"Santa Vitória",16,NA,NA,0,0,0,1,0,NA,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3160405,"Santo Antônio do Monte",2,NA,11,0,2,1,1,1,1,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3160454,"Santo Antônio do Retiro",4,NA,1,3,6,1,0,0,0,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3160603,"Santo Hipólito",11,NA,3,6,16,6,0,1,0,2,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3161106,"São Francisco",61,NA,83,53,52,52,13,19,19,13,16
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3161304,"São Francisco de Sales",0,NA,NA,NA,1,0,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3161700,"São Gonçalo do Abaeté",43,NA,68,32,43,32,8,7,7,11,32
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3161809,"São Gonçalo do Pará",1,NA,2,1,0,1,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3161908,"São Gonçalo do Rio Abaixo",0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3162104,"São Gotardo",3,NA,4,1,5,1,1,0,0,1,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3162203,"São João Batista do Glória",0,NA,5,NA,0,0,0,0,NA,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3162252,"São João da Lagoa",33,NA,49,18,22,8,4,2,3,9,12
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3162401,"São João da Ponte",9,NA,20,9,11,6,2,1,1,4,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3162450,"São João das Missões",29,NA,28,16,4,17,2,2,1,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3162658,"São João do Pacuí",10,NA,41,7,6,3,0,2,3,4,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3162948,"São José da Barra",1,NA,2,0,1,0,0,1,0,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3162955,"São José da Lapa",1,NA,0,0,NA,0,0,NA,0,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3163102,"São José da Varginha",0,NA,NA,1,0,1,NA,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3164209,"São Romão",95,NA,87,34,45,17,5,7,10,9,10
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3164308,"São Roque de Minas",7,NA,9,5,4,2,0,1,1,0,3
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3164605,"São Sebastião do Oeste",0,NA,2,1,0,0,0,1,NA,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3164704,"São Sebastião do Paraíso",3,NA,11,0,2,1,0,1,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3164803,"São Sebastião do Rio Preto",1,NA,NA,0,0,0,0,0,NA,0,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3165107,"São Tomás de Aquino",1,NA,0,0,0,NA,NA,NA,NA,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3165909,"Senador Modestino Gonçalves",17,NA,3,7,13,7,0,1,2,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3166600,"Serra da Saudade",3,NA,6,2,3,NA,0,0,NA,0,6
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3166808,"Serra do Salitre",6,NA,23,2,9,4,1,2,1,5,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3166956,"Serranópolis de Minas",3,NA,2,2,5,0,0,0,1,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3167103,"Serro",0,NA,NA,1,2,1,NA,0,0,NA,NA
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3167202,"Sete Lagoas",5,NA,12,3,11,3,1,3,1,1,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3168002,"Taiobeiras",12,NA,36,14,10,9,3,16,9,3,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3168101,"Tapira",7,NA,10,3,18,1,1,5,3,3,8
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3168200,"Tapiraí",2,NA,2,0,6,0,0,0,1,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3168309,"Taquaraçu de Minas",3,NA,6,5,2,2,0,4,0,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3168903,"Tiros",14,NA,21,43,52,23,3,7,5,12,21
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3169356,"Três Marias",51,NA,36,28,20,9,1,7,4,6,11
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3169604,"Tupaciguara",1,NA,0,3,2,3,NA,1,1,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3169703,"Turmalina",6,NA,4,10,10,4,3,1,1,2,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170008,"Ubaí",25,NA,31,18,15,9,0,2,3,4,5
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170107,"Uberaba",13,NA,8,7,9,6,1,3,5,1,2
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170206,"Uberlândia",13,NA,10,19,9,4,1,2,4,3,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170404,"Unaí",118,NA,84,161,77,53,22,40,43,44,32
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170438,"União de Minas",13,NA,NA,NA,0,1,NA,1,NA,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170479,"Uruana de Minas",11,NA,7,7,5,3,1,1,3,1,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170529,"Urucuia",72,NA,39,32,25,30,6,7,7,11,13
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170602,"Vargem Bonita",1,NA,7,0,3,1,0,0,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170651,"Vargem Grande do Rio Pardo",4,NA,3,2,0,0,0,NA,0,0,0
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170750,"Varjão de Minas",6,NA,3,9,18,0,1,2,1,0,1
"Meio Ambiente","TX_INPE_DESMATAMENTO_MUN","Minas Gerais",3170800,"Várzea da Palma",71,NA,66,22,34,27,3,6,5,11,18
