"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2009","2011","2013","2015","2017","2019"
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4111258,"Itaperuçu",4.3,3.9,4.7,4.9,5.2,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4111308,"Itaúna do Sul",4.1,4.1,4.3,4.8,6.4,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4111407,"Ivaí",5,5.3,5.6,6,6.3,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4111506,"Ivaiporã",5.5,5.9,6.1,6.4,6.3,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4111555,"Ivaté",4.7,6.4,5.9,6.3,5.9,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4111605,"Ivatuba",6.5,NA,7.2,7,6.6,7.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4111704,"Jaboti",5.4,5.5,5.4,6.1,5.7,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4111803,"Jacarezinho",4.5,5.3,5.4,4.9,5.1,5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4111902,"Jaguapitã",4.8,4.5,4.6,6.2,5.5,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112009,"Jaguariaíva",5.1,5.3,5.9,6.2,6.6,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112108,"Jandaia do Sul",5.5,5.1,5.8,6,6.7,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112207,"Janiópolis",5.3,5.4,5.5,5.7,6.5,8.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112306,"Japira",5.1,4.9,5.4,5.8,5.7,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112405,"Japurá",6.2,5.9,6.2,7,7.3,7.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112504,"Jardim Alegre",4.8,4.9,4.6,5.2,6.6,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112603,"Jardim Olinda",4.4,NA,5.5,6,6,6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112702,"Jataizinho",4.6,4.7,5,5.2,5.3,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112751,"Jesuítas",5.3,5.8,6.3,5.4,5.9,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112801,"Joaquim Távora",6.5,7.7,7.3,7.3,7.7,7.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112900,"Jundiaí do Sul",5.2,5,5.2,6.1,6.4,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4112959,"Juranda",4.7,4.8,4.8,5.5,5.9,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113007,"Jussara",5.9,6,6.1,6.2,6.7,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113106,"Kaloré",5.7,5.6,5.7,6.2,7.1,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113205,"Lapa",5.4,5.7,5.9,6.1,6.3,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113254,"Laranjal",3.7,4.1,4.8,4.7,5.1,5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113304,"Laranjeiras do Sul",5.1,5.9,6.4,6,6.2,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113403,"Leópolis",4.2,4.9,5.6,5.6,6,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113429,"Lidianópolis",5,4.8,5,5.5,6,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113452,"Lindoeste",4.8,5.1,5.1,5.2,5.5,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113502,"Loanda",5.5,6.1,5.7,6.4,7,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113601,"Lobato",5.9,5.5,5.6,6,6.4,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113700,"Londrina",5.7,5.5,6.4,6.5,6.8,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113734,"Luiziana",3.8,4.4,5.2,5.1,5,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113759,"Lunardelli",4.9,5.3,4.6,5.5,5.7,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113809,"Lupionópolis",4,5.2,4.6,4.7,4.3,NA
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4113908,"Mallet",5.4,5.8,5.9,6.5,6.7,7.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114005,"Mamborê",5.1,5.2,5.3,6,6,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114104,"Mandaguaçu",5.3,4.8,6.1,6.1,6.4,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114203,"Mandaguari",5.6,6,6,6.9,7.2,7.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114302,"Mandirituba",5.1,4.7,5,5.5,5.9,6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114351,"Manfrinópolis",5.5,5.9,5.6,6.2,6.3,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114401,"Mangueirinha",4.3,5.5,5.7,5.7,5.5,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114500,"Manoel Ribas",5.4,5.8,5.2,5.3,5.5,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114609,"Marechal Cândido Rondon",5.4,5.5,5.9,6.1,6.4,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114708,"Maria Helena",4.5,NA,4.8,5.3,5.6,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114807,"Marialva",5.4,5.6,6,6.2,6.6,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4114906,"Marilândia do Sul",5.7,4.8,6.1,5.3,6.2,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115002,"Marilena",5.8,6.2,6.8,6.9,7.3,7.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115101,"Mariluz",4.4,4.7,4.9,5.5,5.7,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115200,"Maringá",5.7,6,6.5,7.1,7,7.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115309,"Mariópolis",4.9,5,5.5,5.9,5.8,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115358,"Maripá",5.6,5.9,6.4,6.8,7,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115408,"Marmeleiro",5.3,6.8,6.1,6.6,7,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115457,"Marquinho",4.6,5.6,5.3,5.7,5.8,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115507,"Marumbi",4.9,5.1,5,5.9,6.8,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115606,"Matelândia",6,6.3,5.9,6.6,6.2,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115705,"Matinhos",5.1,4.9,6,6.2,6.6,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115739,"Mato Rico",3.7,4.2,4.2,4.7,5.1,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115754,"Mauá da Serra",5.4,4.8,4.9,5,5.4,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115804,"Medianeira",6.3,5.6,7,7.1,7.4,7.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115853,"Mercedes",5.6,6.3,6.3,6.3,6.6,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4115903,"Mirador",4.6,NA,4.7,5.9,4.9,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116000,"Miraselva",5.2,NA,5.9,5.3,6.2,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116059,"Missal",5.8,5.7,6.5,6.5,6.8,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116109,"Moreira Sales",4.5,5.1,5.4,5.2,5.9,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116208,"Morretes",4.3,4.3,4.4,5.1,5.6,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116307,"Munhoz de Melo",5.4,5.3,4.5,5.6,6.7,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116406,"Nossa Senhora das Graças",4.4,4.6,4.4,3.8,5.7,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116505,"Nova Aliança do Ivaí",6.3,5.7,NA,4.9,5.2,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116604,"Nova América da Colina",5.5,5.5,6,5.8,6.7,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116703,"Nova Aurora",5.9,6,6.3,6.6,6.9,7.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116802,"Nova Cantu",5.1,4.4,5.2,4.9,5.4,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116901,"Nova Esperança",4.9,5.3,5.5,5.8,6.3,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4116950,"Nova Esperança do Sudoeste",5.3,5.4,6.1,6.7,6.4,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117008,"Nova Fátima",4.5,5.2,4.9,6.1,5.9,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117057,"Nova Laranjeiras",4.6,4.9,4.9,5.2,5.5,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117107,"Nova Londrina",5.5,6.1,6.9,7.4,7.8,7.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117206,"Nova Olímpia",5.6,6.8,6.4,6.3,6.7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117214,"Nova Santa Bárbara",5.4,5.6,5.3,4.9,5.6,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117222,"Nova Santa Rosa",5,5.7,6.6,6.4,6.1,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117255,"Nova Prata do Iguaçu",5.2,5.3,5.7,5.9,5.8,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117271,"Nova Tebas",5.7,5,5.2,6.1,5.9,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117297,"Novo Itacolomi",5.4,5.6,5.3,6.3,5.9,7.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117305,"Ortigueira",4.4,4.4,4.7,5.1,5.4,6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117404,"Ourizona",5.5,4.9,5.1,5.2,6.8,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117453,"Ouro Verde do Oeste",4.6,5.6,6.3,6.1,6.5,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117503,"Paiçandu",5,4.8,5.7,6.3,6.2,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117602,"Palmas",4.1,4.2,4.6,4.8,5,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117701,"Palmeira",5.3,5,5.9,5.9,6.1,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117800,"Palmital",4.5,4.3,5.1,5.5,5.9,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4117909,"Palotina",5.3,5.8,6.1,6,6.6,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118006,"Paraíso do Norte",4.7,5.3,5.5,5.3,6.6,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118105,"Paranacity",5.1,4.5,5,5.3,5.8,6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118204,"Paranaguá",4.8,4.3,5.1,5.5,5.3,6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118303,"Paranapoema",4.4,4.6,5.9,5.2,6.2,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118402,"Paranavaí",5.5,6.2,6.2,6.7,7.4,7.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118451,"Pato Bragado",5.7,5.6,5.7,5.9,6.3,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118501,"Pato Branco",5.7,5.9,6.3,7.1,7.5,7.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118600,"Paula Freitas",5.3,6,6,5.6,6,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118709,"Paulo Frontin",5.7,6.3,6,6.3,6.4,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118808,"Peabiru",5.4,5.7,4.7,7.2,7.2,7.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118857,"Perobal",4.7,4.9,5.8,6.2,6.2,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4118907,"Pérola",4.8,5.5,6.5,6.5,6.6,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119004,"Pérola d'Oeste",5.5,5.7,6.3,6.1,6.4,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119103,"Piên",5.4,4.5,6.4,6.3,7,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119152,"Pinhais",5.3,5.4,5.8,5.9,6.7,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119202,"Pinhalão",4.8,5.4,5.4,5.9,5.3,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119251,"Pinhal de São Bento",4.3,5.1,5.2,NA,6.8,7.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119301,"Pinhão",4.3,4.2,4.4,4.7,5.1,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119400,"Piraí do Sul",4.7,4.9,5,5.3,5.4,5.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119509,"Piraquara",4.6,4.7,4.8,5.2,5.3,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119608,"Pitanga",5,5.3,5.5,5.9,5.9,6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119657,"Pitangueiras",5.3,4.8,5.8,7.1,7.8,7.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119707,"Planaltina do Paraná",4.3,5.5,5.7,5.2,6.2,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119806,"Planalto",5.7,6.5,6.8,7,6.4,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119905,"Ponta Grossa",5.4,6,5.5,5.8,6.3,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4119954,"Pontal do Paraná",4.9,5,5.5,5.8,6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120002,"Porecatu",5.5,NA,5.8,6.5,6.6,7.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120101,"Porto Amazonas",5,4.8,5.3,5.2,5.5,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120150,"Porto Barreiro",5.4,5.6,6.7,5.8,6.5,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120200,"Porto Rico",4.3,NA,5.5,4.7,NA,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120309,"Porto Vitória",5.8,4.5,6.4,5.9,6.6,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120333,"Prado Ferreira",4.6,5.2,5.2,5.6,5.6,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120358,"Pranchita",5,5.4,5.3,5.8,6.1,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120408,"Presidente Castelo Branco",5.6,4.6,5,6.2,5.8,7.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120507,"Primeiro de Maio",4.9,5.2,4.8,5.7,6.2,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120606,"Prudentópolis",5,5.3,6,6.2,6.3,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120655,"Quarto Centenário",4.1,5.4,5.1,6.1,6.1,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120705,"Quatiguá",6.4,7.4,7,7,7.5,7.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120804,"Quatro Barras",5.1,5,5.9,5.8,5.7,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120853,"Quatro Pontes",5.6,5.1,6,6.5,6.9,7.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4120903,"Quedas do Iguaçu",5.3,5.3,5.9,5.8,5.9,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121000,"Querência do Norte",5.4,4.9,4.9,5.2,5.7,6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121109,"Quinta do Sol",4.6,4.6,5.6,6.2,5.4,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121208,"Quitandinha",4.9,NA,6.1,6.4,4.9,7.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121257,"Ramilândia",6,4.6,5.3,5.4,5.6,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121307,"Rancho Alegre",4.7,5.3,5.2,5.5,5.8,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121356,"Rancho Alegre D'Oeste",4.4,5.8,3.9,5.2,5.9,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121406,"Realeza",6.2,6.7,6.9,6.9,7.5,7.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121505,"Rebouças",5.5,5.7,5.5,5.8,6.4,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121604,"Renascença",5.4,5.3,5.4,6.4,6.9,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121703,"Reserva",4.4,4.4,5.1,5.5,5.9,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121752,"Reserva do Iguaçu",4.3,4.3,5,5.1,4.8,5.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121802,"Ribeirão Claro",5.7,6.6,6.7,6.8,7,7.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4121901,"Ribeirão do Pinhal",5.4,5.4,6,5.8,6.7,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122008,"Rio Azul",5,5.2,4.9,5.6,5.8,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122107,"Rio Bom",5.7,4.8,5.5,6.2,6.1,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122156,"Rio Bonito do Iguaçu",5.1,5.2,5.7,5.2,6.1,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122172,"Rio Branco do Ivaí",5,5.1,4.9,6.8,7.3,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122206,"Rio Branco do Sul",4.4,4.6,4.7,5.1,5.4,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122305,"Rio Negro",6,5.9,6.8,7.2,7.4,7.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122404,"Rolândia",5.6,5.7,5.8,6.4,6.9,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122503,"Roncador",4.8,5.5,5.5,5.9,6.9,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122602,"Rondon",5.4,6.3,6.2,6.4,6.6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122651,"Rosário do Ivaí",4.6,4.9,4.9,5.8,6.4,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122701,"Sabáudia",5.4,NA,5.4,5.7,6.2,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122800,"Salgado Filho",4.9,5.7,6.4,6.9,6.6,7.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4122909,"Salto do Itararé",5.1,5.5,5.5,5.6,5.8,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123006,"Salto do Lontra",5.5,5.9,6.1,6.4,6.8,6.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123105,"Santa Amélia",5.8,4.2,4.5,5.3,5.5,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123204,"Santa Cecília do Pavão",5.1,4.8,5.3,4.7,5.6,5.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123303,"Santa Cruz de Monte Castelo",4.5,4.4,4.9,5.3,NA,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123402,"Santa Fé",5.2,5,5.7,6.3,6.1,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123501,"Santa Helena",5.8,6.1,6.2,6.6,6.7,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123600,"Santa Inês",4.8,NA,4.8,5.8,5.6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123709,"Santa Isabel do Ivaí",5,5.5,5.6,5.8,6.6,7.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123808,"Santa Izabel do Oeste",6,6.5,6.2,7,7.4,7.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123824,"Santa Lúcia",5.3,4.3,5.6,5.6,5.4,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123857,"Santa Maria do Oeste",4.3,4.3,4.9,4.8,4.7,5.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123907,"Santa Mariana",4.6,4.9,4.7,5.2,5.7,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4123956,"Santa Mônica",5.2,5.1,4.7,4.9,5.3,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124004,"Santana do Itararé",4.9,4.8,5.6,5.4,6,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124020,"Santa Tereza do Oeste",5.1,4.8,5.3,5.8,5.9,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124053,"Santa Terezinha de Itaipu",6.4,7.5,6.5,6.7,6.8,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124103,"Santo Antônio da Platina",5.1,4,5.5,6,6.4,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124202,"Santo Antônio do Caiuá",5.3,5,5.5,5.6,5.3,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124301,"Santo Antônio do Paraíso",5.4,5.5,5.6,5.4,5.6,5.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124400,"Santo Antônio do Sudoeste",5.1,5.5,5.6,6.1,6,6.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124509,"Santo Inácio",5.1,5.2,4.6,6,6,6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124608,"São Carlos do Ivaí",4.7,4.7,5,5.6,5.8,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124707,"São Jerônimo da Serra",4.2,4.8,4.1,4.6,5,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124806,"São João",6.6,6.1,6.9,6.9,7.3,7.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4124905,"São João do Caiuá",5,4.8,5,5.6,6.1,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125001,"São João do Ivaí",5.3,5.1,5.6,6.1,5.6,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125100,"São João do Triunfo",4.6,4.6,5.3,5.4,5.6,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125209,"São Jorge d'Oeste",5.4,6.7,6.2,6.7,6.7,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125308,"São Jorge do Ivaí",5.5,5.8,5.3,6.3,6.5,7.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125357,"São Jorge do Patrocínio",5.5,NA,5.8,6,6.2,7.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125407,"São José da Boa Vista",5.7,5.3,5.9,NA,6.4,7.3
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125456,"São José das Palmeiras",4.9,NA,5.9,5.6,5.7,5.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125506,"São José dos Pinhais",5.1,5.2,5.8,5.6,6,6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125555,"São Manoel do Paraná",6.5,5.3,5.7,6.5,6.3,7.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125605,"São Mateus do Sul",5.5,5.7,5.9,6.2,6.5,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125704,"São Miguel do Iguaçu",5.7,5.3,6.2,6.1,6.3,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125753,"São Pedro do Iguaçu",5.2,NA,5.9,5.9,6.2,6.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125803,"São Pedro do Ivaí",4.7,4.7,5.2,5.8,6.3,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4125902,"São Pedro do Paraná",4.6,NA,NA,NA,5.5,6.4
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126009,"São Sebastião da Amoreira",4.8,4.5,5.4,6.1,6.2,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126108,"São Tomé",5.3,5.6,6.4,6.4,6.9,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126207,"Sapopema",4.2,4.1,5.2,4.7,6.2,5.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126256,"Sarandi",5,4.5,5.2,5.6,5.7,5.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126272,"Saudade do Iguaçu",5.4,5.6,5.4,6.2,5.9,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126306,"Sengés",5.1,5.4,5.5,6.5,6.7,6.9
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126355,"Serranópolis do Iguaçu",7.2,NA,8,8.1,8.7,8.5
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126405,"Sertaneja",6.6,6.8,7.9,7.8,8.2,8.1
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126504,"Sertanópolis",5.7,5.6,6,6.4,6.3,6.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126603,"Siqueira Campos",5.5,6,6.1,6.6,6.7,7.2
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126652,"Sulina",4.8,5.2,5.3,6,5.7,7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126678,"Tamarana",5.4,5,4.9,5.4,5.1,5.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126702,"Tamboara",5.4,5.6,5.2,6.1,6.4,6.7
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126801,"Tapejara",5.1,5.4,5.7,5.9,6.5,6.6
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4126900,"Tapira",5.6,5.8,5.6,6.2,6.2,6.8
"Educação","TX_INEP_IDEB_AI_MUN","Paraná",4127007,"Teixeira Soares",5.3,5.1,5.3,5.9,5.8,6.3
