AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2016,2017,2018,2019
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3129657,Ibiracatu,89.2,87.6,86.1,118.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3129707,Ibiraci,86.1,100.3,92.3,79
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3129806,Ibirité,75.8,83.8,94.8,98.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3129905,Ibitiúra de Minas,84.9,90.4,91,85.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130002,Ibituruna,61.5,65.2,71.3,79.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130051,Icaraí de Minas,79.8,85.5,85.9,91
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130101,Igarapé,99.7,108.8,124.8,128.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130200,Igaratinga,91.2,93.2,102.5,99.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130309,Iguatama,75.4,85.5,103.2,106
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130408,Ijaci,93.7,85.9,91.6,92
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130507,Ilicínea,82.8,91.7,103.2,106.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130556,Imbé de Minas,67.1,72.2,76.5,76.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130606,Inconfidentes,106.4,130.4,113,122.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130655,Indaiabira,77.4,80.1,101.2,115.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130705,Indianópolis,85.3,89.9,94,101.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130804,Ingaí,110,119.6,133.3,140.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3130903,Inhapim,79.5,77.9,75.2,87.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131000,Inhaúma,93.3,90,100.7,100.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131109,Inimutaba,83.3,82.9,91.8,100.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131158,Ipaba,86,92.1,81.2,76.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131208,Ipanema,72.8,70.3,77.6,84.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131307,Ipatinga,83.1,92.8,104.6,104.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131406,Ipiaçu,76.4,67.3,71,93.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131505,Ipuiúna,87.4,94.2,84.1,80.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131604,Iraí de Minas,113,106.3,139.4,120.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131703,Itabira,91.2,98.7,110.5,113.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131802,Itabirinha,99.7,118.6,90.2,100.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3131901,Itabirito,110.7,138.1,127.6,123.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132008,Itacambira,62,66.9,76.9,80.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132107,Itacarambi,88.1,94.4,111.4,110.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132206,Itaguara,90,101.4,121.7,127.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132305,Itaipé,34.7,48.7,71.3,78.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132404,Itajubá,102.6,109.7,116.6,116.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132503,Itamarandiba,79.1,80.6,82.8,89.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132602,Itamarati de Minas,150,143.5,214.5,207.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132701,Itambacuri,81.9,84.6,92.2,88.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132800,Itambé do Mato Dentro,92.2,76.6,78.6,92.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3132909,Itamogi,117.6,126.1,131.7,123.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133006,Itamonte,94,100.3,97.9,97.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133105,Itanhandu,88.5,97.1,103,99.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133204,Itanhomi,108.9,102.3,106.1,108.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133303,Itaobim,76.4,80.7,82.8,89.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133402,Itapagipe,94.5,101.5,112.2,116.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133501,Itapecerica,88.6,82.8,91.4,94
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133600,Itapeva,124.8,120.8,118.5,112.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133709,Itatiaiuçu,120.5,177.6,197.4,193.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133758,Itaú de Minas,93.7,94,104,100
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133808,Itaúna,94.2,101.1,113.2,117.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3133907,Itaverava,61,59.5,77.4,70.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134004,Itinga,75.9,74.7,75.7,78.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134103,Itueta,80.1,85.6,99.3,97.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134202,Ituiutaba,98.5,101.4,110.3,109.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134301,Itumirim,103.4,105.1,128,124.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134400,Iturama,96.9,106.6,118.2,120.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134509,Itutinga,90.3,90,120.2,121.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134608,Jaboticatubas,87.3,104.4,107.9,99
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134707,Jacinto,68.6,61.5,67.8,70.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134806,Jacuí,96.9,95.2,92.5,86.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3134905,Jacutinga,93.6,93.4,94.9,86.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135001,Jaguaraçu,95.4,87.2,82.1,85.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135050,Jaíba,96.9,101.6,102,97.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135076,Jampruca,81.7,90.4,88.4,83.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135100,Janaúba,93.2,93.9,98.6,111.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135209,Januária,83,85.7,97,85.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135308,Japaraíba,92.8,97.6,90.8,91.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135357,Japonvar,86.9,100.9,105.6,114.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135407,Jeceaba,105.1,125.2,135.5,161.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135456,Jenipapo de Minas,57.2,61.5,66.4,67.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135506,Jequeri,85.5,86.6,84.3,93.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135605,Jequitaí,80.2,91.7,97.8,88.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135704,Jequitibá,104.7,115.3,117.1,117
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135803,Jequitinhonha,64.4,63.1,63.6,59.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3135902,Jesuânia,84.8,110.5,110.3,108.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136009,Joaíma,59.9,65.4,67.1,69.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136108,Joanésia,69.4,101.1,128.6,110.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136207,João Monlevade,85.4,96.3,110.4,107.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136306,João Pinheiro,84.2,87,92.2,101
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136405,Joaquim Felício,61.2,60.9,82.2,88.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136504,Jordânia,70.4,73.2,78.3,68.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136520,José Gonçalves de Minas,79.9,88.2,116.7,102.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136553,José Raydan,83.3,97,84.6,77.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136579,Josenópolis,40.9,48.8,55.1,49
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136603,Nova União,96.7,97.3,104.4,101.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136652,Juatuba,117.6,121.1,131.7,136.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136702,Juiz de Fora,99.4,106.3,110.7,114.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136801,Juramento,81.5,92,92.2,87.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136900,Juruaia,87.8,111.6,124.4,123.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3136959,Juvenília,75.2,74.4,78.3,87.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137007,Ladainha,53.3,55,56,56
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137106,Lagamar,78.7,89.2,93,93.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137205,Lagoa da Prata,93.6,90.7,92,97
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137304,Lagoa dos Patos,80.2,85.5,92.4,105.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137403,Lagoa Dourada,77.7,76.6,85.8,96.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137502,Lagoa Formosa,92.8,99.3,92.8,92.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137536,Lagoa Grande,71.8,77.4,83.3,77.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137601,Lagoa Santa,94.4,109.6,123.6,129.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137700,Lajinha,90.8,107,98.1,94.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137809,Lambari,84.3,85.3,81.7,82.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3137908,Lamim,110.9,82.8,106.2,93.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138005,Laranjal,100.8,102.6,119,128.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138104,Lassance,91.1,91.1,86.3,73.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138203,Lavras,97,105.2,117.6,107.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138302,Leandro Ferreira,91.6,90.7,85.6,80.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138351,Leme do Prado,73.1,66.3,72,78.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138401,Leopoldina,90.3,99.7,101.8,98.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138500,Liberdade,96.3,105.9,108.9,112.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138609,Lima Duarte,89.4,97.3,110.6,100
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138625,Limeira do Oeste,97.3,110.6,127.7,144.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138658,Lontra,91.1,93.8,98.6,99.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138674,Luisburgo,67,88.9,115.5,115
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138682,Luislândia,81.5,80.8,66.5,72.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138708,Luminárias,74.5,73.4,90,100.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138807,Luz,88.4,90.5,91.3,86.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3138906,Machacalis,80,74.7,85.3,78.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139003,Machado,76.5,76.2,79.1,79.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139102,Madre de Deus de Minas,119.2,120.2,134.9,135.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139201,Malacacheta,68.7,77.9,90.1,86.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139250,Mamonas,61,65.5,65.4,77.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139300,Manga,85.6,88.9,93.7,94.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139409,Manhuaçu,92.9,92.8,94.9,93.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139508,Manhumirim,79.9,83.5,90.5,88
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139607,Mantena,91.2,92.6,97.3,100.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139706,Maravilhas,70,76.1,82.6,66.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139805,Mar de Espanha,97,120.9,129,140.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3139904,Maria da Fé,89.4,89.9,107.6,108.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140001,Mariana,103.7,113.9,129.4,137.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140100,Marilac,88,90.4,122.6,106.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140159,Mário Campos,93.4,100,103.6,97.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140209,Maripá de Minas,125.9,130.9,147.1,125
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140308,Marliéria,94.7,105.5,113.3,107.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140407,Marmelópolis,126.2,143.6,161.7,136.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140506,Martinho Campos,80.6,90.8,97.6,96.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140530,Martins Soares,71.9,85.6,87.6,73.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140555,Mata Verde,73.5,77.6,90,81.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140605,Materlândia,107.4,102.7,97,88.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140704,Mateus Leme,108.3,116.5,113.4,112.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140803,Matias Barbosa,97.6,107.4,109.4,103.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140852,Matias Cardoso,71,61.6,84.1,78.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3140902,Matipó,67.9,81.9,88.1,80.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141009,Mato Verde,85.4,93.3,96.9,100
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141108,Matozinhos,111.6,111.1,120.4,117
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141207,Matutina,58.8,112.2,113,116.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141306,Medeiros,92.2,115.5,153.2,135.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141405,Medina,77.7,70.9,69.7,68.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141504,Mendes Pimentel,80.4,84.8,84.7,88.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141603,Mercês,85.1,79.5,90.3,97.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141702,Mesquita,100.7,94.4,107.1,103.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141801,Minas Novas,54.4,68.2,74.5,77.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3141900,Minduri,81.3,88.7,85.3,65.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142007,Mirabela,73,42.9,95,84.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142106,Miradouro,71.8,72.5,82.5,72.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142205,Miraí,72.1,76,68.9,74.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142254,Miravânia,80.1,72.9,67.5,70.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142304,Moeda,99.2,101.7,105.4,115.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142403,Moema,84.7,73.4,85.7,83.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142502,Monjolos,69.4,63.2,74.6,79.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142601,Monsenhor Paulo,91.1,91.9,87.2,79.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142700,Montalvânia,67.8,64.7,78.3,79.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142809,Monte Alegre de Minas,93.9,77.7,93.7,104.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3142908,Monte Azul,92.1,98.6,109.1,112.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143005,Monte Belo,84.2,93,86.7,85.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143104,Monte Carmelo,91.9,93.4,98.5,103
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143153,Monte Formoso,52.4,52,50,47.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143203,Monte Santo de Minas,84.2,92.5,100.8,97.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143302,Montes Claros,88.4,94,101.8,105.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143401,Monte Sião,91.2,95.2,96.5,94.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143450,Montezuma,58.9,63.2,73.1,76
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143500,Morada Nova de Minas,90.1,94.9,121,134.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143609,Morro da Garça,73.8,81.2,83.8,81.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143708,Morro do Pilar,93,93.9,94.7,104.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143807,Munhoz,94,115.3,111.1,127.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3143906,Muriaé,93,102.8,105.9,102.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144003,Mutum,78.6,79.6,87.8,86.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144102,Muzambinho,98.1,110.1,118.6,144.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144201,Nacip Raydan,58.5,77.8,82.1,58.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144300,Nanuque,74.6,78.8,80.3,81
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144359,Naque,106.1,116.5,132.9,132.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144375,Natalândia,93.1,90.7,108.9,127.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144409,Natércia,67.7,85.1,87.5,94
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144508,Nazareno,89.7,94.1,95.2,90.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144607,Nepomuceno,81.8,87.9,105,106.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144656,Ninheira,76.4,76.9,81.1,76.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144672,Nova Belém,85.5,84.6,96.8,88.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144706,Nova Era,97.1,105.3,112.4,114.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144805,Nova Lima,143.3,150.7,159.1,157.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3144904,Nova Módica,87.7,89,100,120
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145000,Nova Ponte,93.9,90.6,94.1,88.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145059,Nova Porteirinha,64.3,69,93.7,92.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145109,Nova Resende,85,96,91.7,84.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145208,Nova Serrana,103.2,114.3,113.8,113.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145307,Novo Cruzeiro,54.4,54.7,62.7,64.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145356,Novo Oriente de Minas,77.5,78,85.2,93.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145372,Novorizonte,73.1,72.1,75,79.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145406,Olaria,118.4,128.1,161.5,176.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145455,Olhos-d'Água,82.6,83.9,85.5,88.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145505,Olímpio Noronha,98.3,115.1,139.6,145.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145604,Oliveira,82.4,88.1,92.1,86.1
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145703,Oliveira Fortes,62,66.7,84.8,72.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145802,Onça de Pitangui,92.7,81.8,80.3,98.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145851,Oratórios,113.7,99.2,104.4,120.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145877,Orizânia,94.1,98.7,105.2,111.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3145901,Ouro Branco,125.6,128,136.7,144.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146008,Ouro Fino,90.6,88.7,98.1,99.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146107,Ouro Preto,94.9,102.2,106,109.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146206,Ouro Verde de Minas,74.2,76.7,74.3,114
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146255,Padre Carvalho,44.8,55.6,54.7,54.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146305,Padre Paraíso,49.8,72.8,79.3,75.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146404,Paineiras,116.7,114.3,110.1,117.5
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146503,Pains,80.5,84.1,85.3,87.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146552,Pai Pedro,80.9,75.3,93.3,91.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146602,Paiva,80,117.9,140,160.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146701,Palma,78.5,78.1,70.5,78.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146750,Palmópolis,82.1,65.1,73.6,78.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3146909,Papagaios,83.9,84.8,93.4,102.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147006,Paracatu,87.3,97.5,105,103.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147105,Pará de Minas,96.7,99.3,110.5,116.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147204,Paraguaçu,101.8,109.2,106.4,113.9
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147303,Paraisópolis,100.6,102.4,101.2,104.2
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147402,Paraopeba,89.6,92,99,95.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147501,Passabém,61.4,76.7,102.5,107.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147600,Passa Quatro,80,86.6,96.8,99.4
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147709,Passa Tempo,86.1,98.2,106.5,108.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147808,Passa Vinte,74.5,92,104.2,110.6
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147907,Passos,100.5,107.3,121,122.8
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3147956,Patis,68.8,68.7,67.7,70.7
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3148004,Patos de Minas,93.5,96.8,105.8,110.3
Educação,TX_INEP_PREESCOLA_4_5_MUN,Minas Gerais,3148103,Patrocínio,98.1,109.3,123.4,126.1
