"","AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"136","Economia","TX_IBGE_PIB_PC_MUN","Amazonas",1304401,"Urucurituba",6819.64,6683.34,6466.27,7382.4,7955.71,7885.78,7651.68,7472.88,6892.76,6272.2,6450.79
"137","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400027,"Amajari",14645.05,14846.48,15180.15,14615.38,14599.51,14842.98,14914.91,14874.72,14446.95,14117.78,14119.38
"138","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400050,"Alto Alegre",13157.29,13861.43,15018.93,14120.23,14672.71,15483.54,16136.38,16667.57,16747.01,16908.86,17453.34
"139","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400100,"Boa Vista",24352.87,24867.58,25695.57,26259.5,26503.6,27199.89,27578.23,27735.9,27153.06,26731.5,26924.03
"140","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400159,"Bonfim",17769.08,18282.53,19103.77,20384.27,20801.29,21570.47,22091.58,22434.12,22164.3,22013.32,22359.73
"141","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400175,"Cantá",15171.58,15457.56,15921.84,14889.08,14927,15226.54,15348.21,15350.94,14950.4,14647.24,14684.9
"142","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400209,"Caracaraí",13273.76,13546.5,13985.87,15917.9,16151.68,16659.01,16971.27,17146.32,16859.67,16666.14,16852.65
"143","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400233,"Caroebe",15661.91,15993.26,16526.51,16782.6,16933.4,17373.16,17610.29,17706.32,17330.67,17056.18,17175.6
"144","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400282,"Iracema",17564.24,17949.92,18571.33,14530.42,14495.32,14718.24,14773.89,14718.58,14281.43,13942.33,13932.5
"145","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400308,"Mucajaí",16277.9,16730.76,17454.14,16940.47,17167.65,17686.71,17999.66,18166.08,17843.99,17623.38,17804.18
"146","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400407,"Normandia",14201.97,14562.02,15137.65,13874.51,13982.25,14330.92,14514.71,14579.17,14257,14021.42,14108.2
"147","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400456,"Pacaraima",13532.38,13824.59,14293.24,13750.77,13840.81,14170.45,14334.82,14384.97,14052.42,13806.71,13880.73
"148","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400472,"Rorainópolis",14782.87,14999.43,15356.64,18278.45,18463.17,18962.87,19240.72,19363.72,18969.33,18686.54,18832.64
"149","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400506,"São João da Baliza",18436.42,18939.77,19742.6,19139.37,19384.6,19957.68,20301.04,20478.28,20105.69,19847.25,20041.6
"150","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400605,"São Luiz",14202.71,14629.24,15314.84,14767.67,14995.34,15477.05,15780.35,15954.74,15697.38,15527.32,15710.68
"151","Economia","TX_IBGE_PIB_PC_MUN","Roraima",1400704,"Uiramutã",10714.21,10925.41,11268.07,11620.69,11716.87,12014.19,12170.95,12230.53,11964.53,11769.97,11847.3
"152","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500107,"Abaetetuba",8123.48,8151.88,7771.67,8392.01,8657.15,8832.39,8881.5,9142.34,8966.86,8527.12,8718.18
"153","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500131,"Abel Figueiredo",9825.58,9861.8,9405.11,10531.56,10891.22,11139.25,11246.49,11608.69,11414.61,10882.35,11151.29
"154","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500206,"Acará",15624.08,16044.69,15617.89,15408.91,16052.3,16531.24,16875.21,17554.73,17392.5,16699.87,17231.44
"155","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500305,"Afuá",9228.55,9311.97,8921.31,9053.35,9337.66,9524.79,9575.02,9854.39,9663.5,9188.06,9392.33
"156","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500347,"Água Azul do Norte",12414.05,12261.66,11529.66,15652.27,16191.63,16563.85,16727.15,17268.83,16984.5,16194.74,16599.28
"157","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500404,"Alenquer",9292.95,9204.23,8675.46,10251.55,10625.41,10889.26,11028.43,11408.98,11243.18,10740.08,11027.84
"158","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500503,"Almeirim",17312.39,17803.21,17351.99,17546.27,18330.95,18929.6,19411.35,20257.29,20132.94,19389.2,20064.74
"159","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500602,"Altamira",21807.76,21723.86,20577.46,22349.99,22946.74,23306.69,23270.87,23838.59,23273.88,22037.28,22439.91
"160","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500701,"Anajás",6592.96,6483.97,6074.6,7321.94,7493.64,7589.26,7542.97,7702.93,7498.59,7080.75,7191.74
"161","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500800,"Ananindeua",11576,11850.41,11219.06,13094.13,13497.01,13759.83,13819.53,14213.64,13929.84,13236.86,13523.96
"162","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500859,"Anapu",15860.14,15222.66,13975.5,15138.86,15172.18,15073.44,14550.5,14575.66,13940.18,12952.24,12961.43
"163","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500909,"Augusto Corrêa",7207.63,7223.12,6877.91,7276.57,7489.76,7625.38,7642.41,7848.9,7681.62,7289.98,7438.97
"164","Economia","TX_IBGE_PIB_PC_MUN","Pará",1500958,"Aurora do Pará",10490.91,10563.76,10101.48,9253.27,9472.62,9595.34,9539.99,9744.65,9488,8961.23,9103.51
"165","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501006,"Aveiro",6173.35,6137.02,5802.8,8085.68,8426.92,8682.52,8869.75,9231.55,9150.83,8790.67,9074.87
"166","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501105,"Bagre",7619.26,7496.16,7025.24,6539.77,6610.87,6619.17,6464.67,6525.22,6283.86,5874.89,5912.54
"167","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501204,"Baião",10936.7,10849.3,10239.66,8561.6,8653.66,8663.29,8459.28,8537.44,8220.65,7685.03,7733.49
"168","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501253,"Bannach",16112.02,16348,15742.38,19734.65,20758.56,21585.36,22392.48,23562.52,23609.43,22914.41,23894.69
"169","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501303,"Barcarena",45740.45,45057.66,42271.13,42699.75,43355.25,43584.4,42826.96,43402.83,41953.42,39357.09,39732.6
"170","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501402,"Belém",17240.42,17863.7,17092.6,19216.9,19936.9,20450.53,20742.53,21480.29,21189.14,20260.13,20821.46
"171","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501451,"Belterra",9991.75,10339.9,10136.97,8577.58,8881.85,9094.33,9198.44,9506.24,9359.41,8932.2,9163.66
"172","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501501,"Benevides",25868.5,25707.97,24301.04,23897.2,24363.11,24584.55,24297.89,24719.92,23979.41,22569.79,22854.32
"173","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501576,"Bom Jesus do Tocantins",10059.8,10214.77,9841.68,9529.33,9839.1,10047.62,10117.24,10424.46,10233.96,9740.48,9967.06
"174","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501600,"Bonito",9702.12,9699.21,9215.53,8850.92,9045.15,9147.01,9071.74,9250.45,8992.67,8481.16,8603.89
"175","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501709,"Bragança",8811.19,8864.47,8469.98,8727.14,8991.81,9163.21,9197.09,9455.24,9262.54,8798.36,8985.82
"176","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501725,"Brasil Novo",10284.27,10340.31,9874.86,13548.02,14247.37,14807.24,15346.38,16139.19,16160.53,15678.51,16342.09
"177","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501758,"Brejo Grande do Araguaia",8693.98,8834.18,8516.21,9750.77,10194.28,10535.23,10817.86,11298.88,11238.24,10832.84,11218.32
"178","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501782,"Breu Branco",9903.64,9687.36,9034.28,9789.84,9928.64,9970.5,9781.39,9902.37,9562.11,8962.26,9040.32
"179","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501808,"Breves",6320.75,6302.34,5974.71,7088.04,7322.41,7480.66,7538.38,7771.32,7632.92,7268.3,7440.6
"180","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501907,"Bujaru",17779.72,17911.63,17136.12,17190.2,17698.48,18022.83,18070.26,18563.86,18172.17,17249.95,17606.33
"181","Economia","TX_IBGE_PIB_PC_MUN","Pará",1501956,"Cachoeira do Piriá",8561.28,8563.27,8140.8,6289.59,6362.08,6373.51,6230.13,6291.94,6062.42,5670.72,5709.41
"182","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502004,"Cachoeira do Arari",7293.67,7256.86,6866.82,7471.16,7665.01,7780.03,7760.18,7943.66,7750.33,7333.79,7463.35
"183","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502103,"Cametá",8617.14,8630.11,8213.16,8668.91,8917.77,9074.33,9086.61,9326.64,9122.78,8653.18,8825.69
"184","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502152,"Canaã dos Carajás",138204.18,131582.05,120021.71,135484.15,135290.95,133982.88,128715,128543.81,122600.38,113627.68,113457.46
"185","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502202,"Capanema",12665.46,12756.4,12200.82,13460.45,13941.78,14278.62,14446.19,14933.68,14706.42,14039.04,14405.82
"186","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502301,"Capitão Poço",7172.94,7267.25,6987.46,7746.98,8061.69,8293.76,8452.29,8782.21,8691.06,8335.56,8591.87
"187","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502400,"Castanhal",19838.45,19866.44,18905.2,19214.91,19720.76,20023.34,19981.82,20461.66,19970.24,18903.05,19242.52
"188","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502509,"Chaves",7523.27,7544.75,7188.61,7647.43,7877.87,8026.89,8054.57,8278.94,8109.02,7701.37,7864.43
"189","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502608,"Colares",5781.93,5850.27,5618.1,6150.09,6387.61,6559.19,6665.04,6911.18,6825.42,6533.74,6721.92
"190","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502707,"Conceição do Araguaia",9925.72,10030.65,9622.68,10872.66,11308.65,11628.33,11841.08,12296.22,12161.98,11658.49,12010.93
"191","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502756,"Concórdia do Pará",10962.27,11105.36,10676.91,9175.13,9392.3,9513.6,9458.56,9661.03,9406.48,8883.81,9024.66
"192","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502764,"Cumaru do Norte",21167.59,20420.1,18824.5,23304.36,23551.37,23576.22,23018.78,23228.8,22365.36,20905.54,21036.81
"193","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502772,"Curionópolis",38867.86,39960.73,38937.58,41632.7,43678.24,45292.63,46766.76,49044.33,48976.9,47390.98,49264.25
"194","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502806,"Curralinho",19963.5,19760.63,18616.09,19571.38,19972.58,20171.58,19963.73,20329.62,19737.59,18592.24,18840.76
"195","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502855,"Curuá",8144.3,8047.18,7569.16,8739.59,8953.13,9075.12,9032.24,9232.54,8995.59,8501.38,8641.04
"196","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502905,"Curuçá",6570.88,6493.42,6108.43,7132.76,7312.71,7417.6,7391.01,7560.55,7371.72,6971.25,7090.38
"197","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502939,"Dom Eliseu",14313.63,14604.84,14133.04,11730.41,12033.32,12212.21,12178.16,12464.56,12159.4,11504.63,11706.67
"198","Economia","TX_IBGE_PIB_PC_MUN","Pará",1502954,"Eldorado do Carajás",10107.82,10314.42,9982.02,10010.04,10394.67,10672.37,10840.7,11237.79,11096.52,10620.06,10924.02
"199","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503002,"Faro",2630.44,2540.53,2344.25,6118.51,6500.07,6824.56,7195.76,7663.5,7772.17,7636.7,8060.92
"200","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503044,"Floresta do Araguaia",13400.03,13535.68,12979.47,12441.2,12794.54,13015.64,13028.87,13369.44,13073.94,12398.02,12642.21
"201","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503077,"Garrafão do Norte",7905.69,8014.34,7710.07,8570.92,8924.83,9187.47,9372.57,9745.34,9651.07,9262.53,9553.4
"202","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503093,"Goianésia do Pará",11045.73,10995.59,10408.97,10868.75,11128.48,10094.9,10010.9,10207.82,9923.25,9357.91,9492.96
"203","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503101,"Gurupá",7596.17,7666.24,7345.25,7026.21,7220.95,7341.06,7340.49,7527.02,7355.77,6971.03,7104.38
"204","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503200,"Igarapé-Açu",7240.13,7317.4,7020.48,7512.6,7784.37,7975.47,8074.21,8350.13,8226.58,7856.28,8064.5
"205","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503309,"Igarapé-Miri",5534.77,5595.82,5370.44,5744.02,5953.1,6100.6,6178.05,6390.92,6297.63,6015.54,6176.38
"206","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503408,"Inhangapi",9602.26,9519.36,8979.36,10116.39,10373.56,10524.13,10488.87,10731.01,10464.88,9897.97,10068.93
"207","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503457,"Ipixuna do Pará",10983.29,10674.6,9901.76,9336.31,9379.06,10006.39,9689.54,9725.97,9318.95,8672.79,8692.03
"208","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503507,"Irituia",5862.93,5974.64,5774.82,6129.98,6385.93,6576.39,6713.29,6983.6,6919.05,6643.38,6854.92
"209","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503606,"Itaituba",12033.43,11930.28,11254.48,16082.68,16752.66,17250.87,17607.55,18314.5,18143.39,17419.12,17971.97
"210","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503705,"Itupiranga",10717.39,11137.73,10962.68,9688.72,10090.35,10388.65,10600.39,11023.89,10918.69,10480.7,10811.46
"211","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503754,"Jacareacanga",7098.68,6909.65,6417.38,20571.74,21293.91,21795.2,28081.44,31665.99,34152.8,35859.6,40653.93
"212","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503804,"Jacundá",7628.36,7549.83,7111.38,8434.38,8664.56,8805.56,8799.73,9019.61,8811.06,8347.17,8503.84
"213","Economia","TX_IBGE_PIB_PC_MUN","Pará",1503903,"Juruti",24872.07,25028.03,23919.21,19668.11,20013.25,20159.02,19869.61,20177.67,19540.41,18363.06,18567.55
"214","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504000,"Limoeiro do Ajuru",15647.95,15586.8,14763.3,16053.05,16481.98,16740.41,16715.8,17124.05,16718.75,15830.96,16120.19
"215","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504059,"Mãe do Rio",8521.67,8569.22,8184.45,9296.83,9637.38,9877.92,10006.62,10353.54,10204.75,9749.75,10012.17
"216","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504109,"Magalhães Barata",7907.99,8037.89,7751.93,8218.38,8544.52,8783.58,8940.17,9280.57,9176.59,8793.57,9056.52
"217","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504208,"Marabá",35144.4,36169.43,34401.85,32575.72,33288.36,33662.43,33380.4,34035.92,33085.49,31200.31,31650.18
"218","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504307,"Maracanã",6219.81,6297.97,6052.55,6837.51,7122.2,7333.85,7485.33,7785.94,7712.91,7404.85,7639.88
"219","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504406,"Marapanim",6672.86,6717.83,6422.9,7369.01,7650.91,7853.78,7975.41,8265.99,8160.45,7808.41,8030.69
"220","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504422,"Marituba",15374.1,15233.44,14363.01,14626.7,14911.39,15046.05,14869.55,15127.07,14673.52,13810.32,13984.01
"221","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504455,"Medicilândia",20620.07,20803.59,19928.55,18819.1,19322.37,19626.34,19597.56,20076.6,19602.39,18561.52,18901.74
"222","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504505,"Melgaço",7642.98,7941.06,7814.42,6060.86,6254.4,6383.14,6422.39,6613.28,6488.68,6172.5,6312.82
"223","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504604,"Mocajuba",10586.39,10600.35,10086.63,10154.35,10414.8,10568.62,10537.14,10783.36,10518.03,9950.52,10124.09
"224","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504703,"Moju",11232.24,11173.77,10571.6,11286.72,11565.79,11726.16,11675.09,11937.01,11633.36,10996.61,11179.94
"225","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504752,"Mojuí dos Campos",NA,NA,NA,NA,NA,9858.21,9966.77,10297.68,10136.35,9671.7,9919.98
"226","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504802,"Monte Alegre",9036.67,9138.22,8771.58,11019.82,11467.75,11797.82,12023.81,12493.22,12363.85,11858.36,12223.18
"227","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504901,"Muaná",7285.44,7295.97,6943.14,6761.74,6922.86,7013.11,6973.86,7124.33,6937.44,6552.88,6657.44
"228","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504950,"Nova Esperança do Piriá",7715.32,7686.44,7281.41,9471.36,9839.43,10106.31,10273.34,10655.09,10525.7,10078.31,10371.16
"229","Economia","TX_IBGE_PIB_PC_MUN","Pará",1504976,"Nova Ipixuna",7811.77,7783,7373.63,8283.14,8522.34,8673.86,8688.45,8919.7,8726.17,8278.68,8445.16
"230","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505007,"Nova Timboteua",8155.7,8226.1,7877.21,7960.36,8205.48,8365.62,8402.57,8642.77,8470.19,8049.48,8224.2
"231","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505031,"Novo Progresso",22628.61,23435.03,22992.54,21445.19,22374.44,23076.01,23613.76,24605.54,24418.8,23484.14,24268.8
"232","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505064,"Novo Repartimento",13063.18,12964,12239.77,11986.23,12206.86,12305.54,12143.46,12341.79,11960.82,11247.81,11380.4
"233","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505106,"Óbidos",10719.95,10880.52,10478.59,11209.42,11649.94,11970.48,12174.94,12632.41,12484.37,11958.29,12310.7
"234","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505205,"Oeiras do Pará",13643.36,13714.21,13093.68,13370.7,13760.54,14007.63,14036.2,14413.42,14104.3,13383.24,13655.18
"235","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505304,"Oriximiná",24753,24763.49,23544.67,23977.24,24595,24960.22,24888.75,25472.91,24848.6,23509.5,23921.23
"236","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505403,"Ourém",9959.8,10055.46,9637.68,10199.69,10552.49,10795.2,10903.44,11257.89,11073.91,10560.16,10824.79
"237","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505437,"Ourilândia do Norte",21256.64,21468.86,20584.9,17486.02,17858.32,18049.58,17884.48,18225.59,17707.76,16691.42,16924.5
"238","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505486,"Pacajá",12155.18,11980.73,11245.22,12859.13,13143.71,13294.87,13188.59,13451.25,13078.67,12336.2,12516.59
"239","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505494,"Palestina do Pará",7411.78,7579.74,7349.29,7822.2,8171.16,8437.38,8651.85,9028.47,8971.95,8640.48,8939.89
"240","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505502,"Paragominas",26089.99,25992.57,24623.48,26703.89,27416.6,27846.84,27803.77,28481.8,27807.25,26329.61,26810.43
"241","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505536,"Parauapebas",111070.36,106705.02,98038.91,106049.29,106338.87,105697.41,102098.93,102320.72,97899.52,90992.11,91086.52
"242","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505551,"Pau D'Arco",9240.75,9506.6,9268.23,10918.34,11556.79,12089.91,12669.22,13431.43,13556.79,13257.9,13927.35
"243","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505601,"Peixe-Boi",5535,5629.4,5431.89,5965.93,6221.58,6414.27,6560.64,6833.89,6778.89,6516.65,6732.06
"244","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505635,"Piçarra",12690.01,12886.69,12414.93,14000.74,14613.25,15076.88,15437.03,16092.79,15976.76,15371.74,15892.1
"245","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505650,"Placas",11482.76,11311.45,10612.23,9466.35,9558.55,9561.2,9323.55,9401.52,9045.55,8450.09,8497.72
"246","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505700,"Ponta de Pedras",7033.45,6946.93,6531.85,7239.96,7398.24,7481.22,7419,7564.7,7353.42,6934.27,7034.18
"247","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505809,"Portel",11418.56,11365.97,10758.93,10998.98,11248.05,11382.54,11299.83,11530.18,11216.05,10583.72,10742.75
"248","Economia","TX_IBGE_PIB_PC_MUN","Pará",1505908,"Porto de Moz",8974.14,8992.02,8561.02,7717.72,7871.18,7945.47,7857.29,7996.53,7759.91,7305.91,7400.22
"249","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506005,"Prainha",9192.09,9473.56,9252.37,9127.75,9532.48,9840.48,10084.77,10519.97,10451.03,10061.23,10407.78
"250","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506104,"Primavera",11458.41,11538.2,11033.13,12871.87,13381.08,13753.1,13994.54,14526.44,14359.65,13759.08,14168.88
"251","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506112,"Quatipuru",5769.09,5762.99,5472.54,6467.06,6688.54,6840.67,6905.82,7127.86,7009.51,6682.16,6847.4
"252","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506138,"Redenção",21143.49,21422.59,20598.71,19923.84,20541.83,20946.63,21045.47,21651.26,21224.2,20172.8,20614.79
"253","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506161,"Rio Maria",22520.16,22960.34,22202.63,23839.06,24863.42,25634.59,26218.16,27311.67,27093.72,26047.43,26908.78
"254","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506187,"Rondon do Pará",9287.46,9302.28,8853.71,9814,10127.44,10335.74,10398.66,10707.72,10505.71,9993.75,10220.72
"255","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506195,"Rurópolis",8755.27,8624.9,8091.66,7933.57,8044.16,8076.62,7921.13,8017.43,7740.59,7253.67,7315.67
"256","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506203,"Salinópolis",9209.46,9243.12,8813.24,10056.38,10413.11,10661.81,10782.23,11142.76,10970.07,10469.35,10739.97
"257","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506302,"Salvaterra",7796.58,7808.89,7431.84,7272.39,7448.19,7547.75,7508.77,7673.21,7474.49,7062.15,7176.74
"258","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506351,"Santa Bárbara do Pará",9711.3,9660.75,9140.68,8565.49,8716.36,8780.59,8655.86,8790.94,8513.75,8001.18,8091.06
"259","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506401,"Santa Cruz do Arari",9248.99,9266.28,8821.95,7403.08,7522.47,7568.14,7445.14,7550.13,7303.12,6855.66,6925.04
"260","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506500,"Santa Izabel do Pará",11153.11,11102.29,10510.17,10702.72,10943.22,11072.26,10989.16,11211.3,10904.13,10287.94,10441.15
"261","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506559,"Santa Luzia do Pará",7274.03,7454.19,7241.37,7481.93,7809.68,8057.89,8251.25,8602.57,8541.14,8218.27,8496.43
"262","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506583,"Santa Maria das Barreiras",18848.12,18424.85,17173.76,19336.63,19637.91,19746.1,19409.62,19674.87,19021.6,17847.61,18020.91
"263","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506609,"Santa Maria do Pará",11263.48,11359.18,10876.69,11943.07,12377.22,12683.87,12844.59,13286.8,13092.75,12506.08,12840.2
"264","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506708,"Santana do Araguaia",13151.13,12783.24,11858.79,12664.94,12785.3,12785.23,12462.94,12564.03,12085.7,11287.74,11349.19
"265","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506807,"Santarém",14159.99,14761.75,14201.87,14534.79,15047.4,16217.29,16395.41,16940.06,16674.05,15909.97,16318.45
"266","Economia","TX_IBGE_PIB_PC_MUN","Pará",1506906,"Santarém Novo",5511.77,5533.45,5277.34,5943.7,6149.63,6292.92,6358.24,6565.62,6459.48,6161,6316.12
"267","Economia","TX_IBGE_PIB_PC_MUN","Pará",1507003,"Santo Antônio do Tauá",11134.91,11036.32,10408.62,11419.38,11690.74,11842.37,11774.52,12027.32,11711.12,11061.41,11237.1
"268","Economia","TX_IBGE_PIB_PC_MUN","Pará",1507102,"São Caetano de Odivelas",6515.03,6588.37,6324.03,6879.55,7139.38,7325.66,7433.99,7700.99,7598.92,7268.42,7471.67
"269","Economia","TX_IBGE_PIB_PC_MUN","Pará",1507151,"São Domingos do Araguaia",10373.65,10470.59,10033.69,10429.47,10775.64,11009.97,11097.06,11441.29,11238.95,10703.52,10958.61
"270","Economia","TX_IBGE_PIB_PC_MUN","Pará",1507201,"São Domingos do Capim",9167.37,9325.38,8998.92,9174.42,9517.35,9762.02,9900.39,10251.62,10111.99,9668.29,9935.39
"271","Economia","TX_IBGE_PIB_PC_MUN","Pará",1507300,"São Félix do Xingu",18882.65,18242.28,16837.48,13500.49,13452.1,13295.99,12737.05,12696.91,12090.42,11189.21,11157.74
"272","Economia","TX_IBGE_PIB_PC_MUN","Pará",1507409,"São Francisco do Pará",13763.97,14328.37,14126.04,12002.92,12477.81,12823.99,13049.41,13543.74,13388.76,12827.69,13209.07
"273","Economia","TX_IBGE_PIB_PC_MUN","Pará",1507458,"São Geraldo do Araguaia",14256.2,14684.35,14333.11,15277.15,16047.1,16658.4,17232.51,18096.73,18096.2,17532.46,18250
"274","Economia","TX_IBGE_PIB_PC_MUN","Pará",1507466,"São João da Ponta",7190.42,7175.05,6807.89,7098.8,7279.18,7385.92,7361.63,7532.86,7347.07,6949.84,7069.85
