"","AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"2219","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2931707,"Terra Nova",111083150.43,116775149.94,116447536.82,123567256.05,126111134.28,129841723.59,131570857.2,134605848.41,129984988.05,121929832.62,121935000
"2220","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2931806,"Tremedal",101992251.53,107218425.28,106917623.59,113454674.37,115790364.95,119215647.74,120803271.32,123589882.84,119347187.62,111951255.51,111956000
"2221","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2931905,"Tucano",404417916.42,425140650.43,423947916.76,449868517.74,459129957.75,472711829.98,479007047.63,490056471.57,473233409.66,443907187.24,443926000
"2222","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932002,"Uauá",163958675.38,172360063.84,171876507.05,182385209.13,186139972.15,191646320.13,194198520.48,198678166.02,191857778.41,179968372.95,179976000
"2223","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932101,"Ubaíra",157814871.17,165901445.64,165436008.52,175550932.06,179164997.86,184465013.83,186921578.99,191233364.76,184668548.41,173224658.75,173232000
"2224","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932200,"Ubaitaba",183402212.34,192799904.95,192259004.1,204013912.51,208213945.48,214373280.45,217228141.22,222239019.11,214609815.15,201310468.47,201319000
"2225","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932309,"Ubatã",165214037.51,173679751.85,173192492.66,183781655.43,187565167.07,193113674.83,195685416.3,200199360.58,193326752.15,181346314.55,181354000
"2226","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932408,"Uibaí",81849975.26,86044040.85,85802643.98,91048703.71,92923122.74,95671952.25,96946038.76,99182327.11,95777514.55,89842192.49,89846000
"2227","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932457,"Umburanas",107490154.61,112998045.81,112681029.38,119570460.57,122032056.79,125641979.81,127315184.41,130252008.53,125780610.37,117985999.76,117991000
"2228","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932507,"Una",231470374.47,243331122.49,242648456.13,257484226.19,262785052.13,270558696.49,274161792.02,280485978.44,270857224.91,254072232.43,254083000
"2229","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932606,"Urandi",151990829.01,159778974.37,159330713.87,169072353.57,172553044.92,177657467.69,180023375.11,184176037.58,177853490.97,166831929.67,166839000
"2230","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932705,"Uruçuca",193077975.17,202971462.48,202402025.29,214777088.19,219198702.59,225682986,228688460.86,233963697.97,225931999.57,211931018.38,211940000
"2231","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932804,"Utinga",142251295.97,149540378.99,149120842.9,158238240.85,161495890.4,166273223.08,168487523.76,172374084.69,166456685.24,156141382.74,156148000
"2232","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2932903,"Valença",1307553491.47,1374553696.23,1370697380.75,1454503193.84,1484447040.84,1528359596.98,1548713130.99,1584437841.16,1530045954.84,1435229175.07,1435290000
"2233","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933000,"Valente",203713935.16,214152418.52,213551613.12,226608373.01,231273557.98,238115036.88,241286072.35,246851903,238377767.69,223605523.61,223615000
"2234","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933059,"Várzea da Roça",81750675.94,85939653.34,85698549.32,90938244.61,92810389.61,95555884.28,96828425.08,99062000.4,95661318.51,89733197.11,89737000
"2235","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933109,"Várzea do Poço",68876381.58,72405668.68,72202534.31,76617069.7,78194384.77,80507512.3,81579650.29,83461476.76,80596342.49,75601796,75605000
"2236","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933158,"Várzea Nova",108793799.9,114368491.04,114047629.82,121020616.33,123512066.91,127165771.23,128859268.53,131831710.57,127306083.1,119416939.12,119422000
"2237","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933174,"Varzedo",95389301.8,100277134.53,99995806.66,106109650.61,108294129.24,111497660.18,112982501.46,115588708.53,111620684.21,104703562.67,104708000
"2238","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933208,"Vera Cruz",467220641.02,491161442.54,489783487.3,519729341.11,530429005.39,546120028.94,553392841.32,566158148.5,546722605.59,512842265.78,512864000
"2239","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933257,"Vereda",65307982.84,68654422.02,68461811.78,72647635.64,74143232,76336519.3,77353111.17,79137442.58,76420747.31,71684962,71688000
"2240","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933307,"Vitória da Conquista",5905725421.14,6208340048.42,6190922527.43,6569441742.17,6704686792.99,6903023228.76,6994952456.92,7156307483.97,6910639870.51,6482388276.78,6482663000
"2241","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933406,"Wagner",62785415.55,66002596.12,65817425.6,69841569.03,71279396.92,73387966.94,74365292.22,76080702.56,73468941.58,68916079.34,68919000
"2242","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933455,"Wanderley",111381959.41,117089270.16,116760775.78,123899646.75,126450367.91,130190992.35,131924777.25,134967932.45,130334642.18,122257818.72,122263000
"2243","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933505,"Wenceslau Guimarães",219562654.3,230813240.14,230165692.74,244238254.12,249266385.33,256640123.73,260057862.26,266056708.38,256923294.71,241001786.36,241012000
"2244","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Bahia",2933604,"Xique-Xique",336453448.83,353693623.03,352701334.26,374265847.71,381970856.08,393270226.28,398507500.9,407700013.5,393704151.87,369306348.82,369322000
"2245","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3100104,"Abadia dos Dourados",140180832.52,146739692.65,140984278.27,153791412.7,157606015.75,162847811.74,163607098.4,162460969.3,155534278.39,152431207.35,154969000
"2246","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3100203,"Abaeté",385386253.06,403417923.16,387595092.45,422804567.69,433291704.56,447702491.54,449789928.42,446638981.23,427596067.83,419065080.38,426042000
"2247","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3100302,"Abre Campo",167132596.46,174952490.96,168090516.1,183360004.75,187908019.63,194157625.65,195062895.99,193696407.23,185437961.23,181738280.52,184764000
"2248","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3100401,"Acaiaca",35063978.03,36704571.28,35264947.04,38468445.5,39422607.03,40733757.89,40923681.22,40636995.48,38904395.29,38128212.03,38763000
"2249","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3100500,"Açucena",87741808.96,91847122.38,88244700.7,96260926.05,98648557.56,101929495.86,102404747.6,101687363.93,97351818.34,95409548.04,96998000
"2250","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3100609,"Água Boa",116072142.73,121502991.83,116737409.64,127341937.44,130500494.44,134840791.77,135469494.19,134520479.56,128785060.24,126215663.99,128317000
"2251","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3100708,"Água Comprida",119821599.4,125427880.2,120508356.3,131455440.18,134716027.46,139196528.59,139845539.87,138865869.4,132945179.9,130292784.93,132462000
"2252","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3100807,"Aguanil",54113388.89,56645276.76,54423539.51,59367421.17,60839955.57,62863422.97,63156527.05,62714091.89,60040211.93,58842347.09,59822000
"2253","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3100906,"Águas Formosas",205418664.87,215029909.62,206596020.93,225363383.12,230953239.11,238634479.94,239747126,238067607.44,227917349.58,223370160.78,227089000
"2254","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101003,"Águas Vermelhas",199813023.62,209161988.45,200958250.97,219213473.24,224650788.43,232122416.95,233204700.17,231571013.76,221697744.86,217274643.66,220892000
"2255","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101102,"Aimorés",392535096.5,410901250.74,394784909.45,430647513.92,441329185.23,456007289.64,458133448.09,454924051.41,435527895.5,426838659.81,433945000
"2256","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101201,"Aiuruoca",81186365.66,84984959.28,81651684.91,89068994.97,91278239.65,94314049.6,94753793.91,94090008.04,90078383.55,88281225.86,89751000
"2257","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101300,"Alagoa",32087931.6,33589279.9,32271843.42,35203445.74,36076623.05,37276490.3,37450293.94,37187940.58,35602394.4,34892089.5,35473000
"2258","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101409,"Albertina",76589323.73,80172828.35,77028295.06,84025612.36,86109762.26,88973674.56,89388519.09,88762318.98,84977846,83282449.36,84669000
"2259","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101508,"Além Paraíba",834182195.66,873212384.31,838963306.77,915175463.09,937875242.31,969067901.18,973586232.26,966765895.45,925546834.87,907081210.34,922183000
"2260","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101607,"Alfenas",2409825101.55,2522577362.16,2423637002.14,2643802294.93,2709378494.05,2799489326.81,2812542095.99,2792839183.45,2673763605.75,2620419233.58,2664046000
"2261","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101631,"Alfredo Vasconcelos",76134323.32,79696539.12,76570686.81,83526434.59,85598203.01,88445101.43,88857481.46,88235001.47,84473011.22,82787686.55,84166000
"2262","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101706,"Almenara",448870117.62,469872106.71,451442814.47,492452272.29,504666933.1,521451578.62,523882874.58,520212878.5,498033066.15,488096787.12,496223000
"2263","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101805,"Alpercata",71265004.8,74599392.17,71673459.82,78184339.23,80123603.68,82788423.19,83174428.65,82591760.57,79070375.72,77492839.27,78783000
"2264","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3101904,"Alpinópolis",318902823.16,333823828.92,320730613.1,349866060.9,358544049.61,370468815,372196145.72,369588772.09,353830973.79,346771676.88,352545000
"2265","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102001,"Alterosa",197945984.16,207207592.89,199080510.59,217165157.28,222551666.56,229953480.69,231025651.13,229407229.77,219626216.03,215244443.99,218828000
"2266","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102050,"Alto Caparaó",64986360.95,68026979.58,65358829.96,71296082.9,73064492.79,75494534.34,75846531.65,75315198.24,72104057.12,70665505.99,71842000
"2267","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102100,"Alto Rio Doce",146625917.87,153486334.3,147466303.59,160862270.84,164852257.66,170335055.38,171129251.71,169930427.1,162685268.16,159439527.41,162094000
"2268","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102209,"Alvarenga",35246701.85,36895844.48,35448718.15,38668910.53,39628044.34,40946027.82,41136940.87,40848761.16,39107132.12,38326904.05,38965000
"2269","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102308,"Alvinópolis",254183311.36,266076183.97,255640161.74,278862736.33,285779576.66,295284278.82,296661057.61,294582835.61,282022992.73,276396339.93,280998000
"2270","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102407,"Alvorada de Minas",38475124.25,40275320.14,38695644.24,42210790.21,43257775.9,44696480.1,44904879.84,44590304.31,42689150.72,41837457.64,42534000
"2271","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102506,"Amparo do Serra",41647463.11,43596088.18,41886165.33,45691141.02,46824452.45,48381780.23,48607362.88,48266850.06,46208943.15,45287026.55,46041000
"2272","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102605,"Andradas",789404908.65,826340032.25,793929378.96,866050614.12,887531913.09,917050210.36,921326006.16,914871771.84,875865270.72,858390845.2,872682000
"2273","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102704,"Cachoeira de Pajeú",79426970.43,83143244.47,79882205.72,87138774.75,89300142.73,92270163.44,92700378.03,92050977.1,88126288.8,86368077.44,87806000
"2274","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102803,"Andrelândia",197928797.27,207189601.85,199063225.18,217146301.66,222532343.25,229933514.7,231005592.05,229387311.21,219607146.73,215225755.14,218809000
"2275","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102852,"Angelândia",70284447.25,73572955.75,70687282.21,77108576.4,79021157.9,81649311.31,82030005.61,81455354.64,77982421.63,76426590.99,77699000
"2276","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3102902,"Antônio Carlos",127494190.83,133459461.19,128224923.15,139872986.67,143342360.63,148109763.75,148800333.47,147757931.31,141458119.59,138635882.59,140944000
"2277","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103009,"Antônio Dias",171324389.51,179340412,172306334.4,187958791.65,192620873.67,199027223.82,199955198.93,198554437.75,190088864.61,186296393.53,189398000
"2278","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103108,"Antônio Prado de Minas",20252493.46,21200078.59,20368570.53,22218869.19,22769980.36,23527283.89,23636981.11,23471395.19,22470668.06,22022354.8,22389000
"2279","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103207,"Araçaí",52486965.95,54942755.82,52787794.73,57583083.91,59011360.07,60974010.47,61258305.07,60829167.66,58235653.39,57073791.37,58024000
"2280","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103306,"Aracitaba",20246161.45,21193450.31,20362202.22,22211922.38,22762861.25,23519928,23629590.93,23464056.78,22463642.53,22015469.43,22382000
"2281","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103405,"Araçuaí",355221444.47,371841746.44,357257394.41,389710966.78,399377258.4,412660089.65,414584139.46,411679822.02,394127428.42,386264175.22,392695000
"2282","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103504,"Araguari",3701415682.98,3874599614.66,3722630328.58,4060797304.71,4161520287.34,4299927696.82,4319976340.38,4289713285.43,4106816937.28,4024881656.75,4091891000
"2283","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103603,"Arantina",43109253.69,45126273.85,43356334.17,47294861.26,48467950.96,50079939.63,50313440.03,49960975.51,47830837.82,46876562.72,47657000
"2284","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103702,"Araponga",80927657.67,84714146.72,81391494.14,88785168.24,90987372.95,94013509.01,94451852.04,93790181.38,89791340.31,87999909.44,89465000
"2285","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103751,"Araporã",1075551320.48,1125874824.34,1081715837.53,1179979844.83,1209247764.53,1249465963.4,1255291665.48,1246497876.43,1193352154.46,1169543534.54,1189015000
"2286","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103801,"Arapuá",104063931.08,108932933.18,104660372.98,114167812.27,116999601.63,120890874.68,121454534.87,120603700.29,115461637.2,113158057.13,115042000
"2287","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3103900,"Araújos",280545293.44,293671605.4,282153237.4,307784282.84,315418485.84,325908944.26,327428512.19,325134752.63,311272297.27,305062090.34,310141000
"2288","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104007,"Araxá",4650512167.44,4868102962.55,4677166554.82,5102044431.78,5228594243.09,5402491313.01,5427680718.59,5389657778.9,5159864163.36,5056919492.53,5141111000
"2289","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104106,"Arceburgo",242176004.28,253507072.22,243564034.84,265689603.56,272279700.85,281335412.58,282647154.03,280667104.68,268700573.33,263339716.69,267724000
"2290","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104205,"Arcos",1112350270.25,1164395544.2,1118725700.3,1220351715.72,1250621009.03,1292215234.73,1298240257.59,1289145597.53,1234181546.02,1209558337.15,1229696000
"2291","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104304,"Areado",204508664.05,214077331.16,205680804.44,224365027.57,229930120.6,237577333.68,238685050.74,237012972.42,226907680,222380635.16,226083000
"2292","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104403,"Argirita",29097412,30458838.18,29264183.67,31922567.56,32714366.8,33802409.26,33960014.81,33722112.16,32284335.15,31640228.99,32167000
"2293","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104452,"Aricanduva",39763236.75,41623701.57,39991139.54,43623969.44,44706007.27,46192877.99,46408254.76,46083147.52,44118345.02,43238138.03,43958000
"2294","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104502,"Arinos",185821987.11,194516331.41,186887024.91,203864004.76,208920595.64,215869055.93,216875556.98,215356262.34,206174326.09,202060933.28,205425000
"2295","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104601,"Astolfo Dutra",271358446.17,284054918.72,272913735.76,297705456.83,305089667.2,315236600.91,316706408.47,314487761.26,301079251.36,295072406.33,299985000
"2296","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104700,"Ataléia",119229103.84,124807662.62,119912464.85,130805417.43,134049881.71,138508227.6,139154029.64,138179203.46,132287790.67,129648511.29,131807000
"2297","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104809,"Augusto de Lima",58404685.02,61137356.47,58739431.18,64075372.19,65664681.41,67848613.68,68164961.48,67687440.35,64801516.55,63508658.72,64566000
"2298","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3104908,"Baependi",237666705.96,248786790.3,239028891.51,260742483.86,267209874.06,276096969.14,277384286.07,275441105.08,263697389.61,258436351.7,262739000
"2299","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3105004,"Baldim",97368278.9,101924001.04,97926344.71,106822059.01,109471646.17,113112548.03,113639941.36,112843850.93,108032637.02,105877273.25,107640000
"2300","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3105103,"Bambuí",477594845.38,499940823.29,480332177.87,523965970.59,536962289.14,554821041.3,557407924.17,553503072.54,529903898.45,519331763.08,527978000
"2301","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3105202,"Bandeira",40157630.75,42036548.7,40387794.01,44056656.33,45149426.42,46651044.75,46868557.75,46540225.92,44555935.41,43666998.04,44394000
"2302","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3105301,"Bandeira do Sul",57841135.8,60547439.6,58172651.98,63457106.28,65031080.19,67193939.6,67507234.95,67034321.44,64176244.04,62895861.05,63943000
"2303","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3105400,"Barão de Cocais",657799431.79,688576923.87,661569605.97,721667164.25,739567212.89,764164373.3,767727330.69,762349112.71,729845572.4,715284392.13,727193000
"2304","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3105509,"Barão de Monte Alto",44435358.27,46514424.96,44690039.31,48749721.34,49958897.02,51620472.85,51861156.07,51497849.21,49302185.32,48318555.31,49123000
"2305","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3105608,"Barbacena",2427385584.62,2540959475.06,2441298133.04,2663067778.32,2729121833.58,2819889307.26,2833037192.43,2813190704.06,2693247418.3,2639514323.75,2683459000
"2306","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3105707,"Barra Longa",62989062.92,65936230.84,63350084.42,69104861.18,70818920.56,73174276.94,73515455.93,73000452.58,69888003.03,68493664.49,69634000
"2307","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3105905,"Barroso",348432621.23,364735283.9,350429661.07,382262996.2,391744550.25,404773526.36,406660804.64,403811993.14,386595052.53,378882078.08,385190000
"2308","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106002,"Bela Vista de Minas",197653806.96,206901745.13,198786658.77,216844611.71,222223170.26,229614058.97,230684646.84,229068614.35,219302037.83,214926733.49,218505000
"2309","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106101,"Belmiro Braga",43747882.5,45794783.19,43998623.27,47995496.47,49185964.55,50821833.52,51058793.05,50701107.05,48539413.08,47571001.17,48363000
"2310","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106200,"Belo Horizonte",80462858921.43,84227600700.1,80924031397.48,88275240778.6,90464797379.57,93473553168.27,93909378624.54,93251508196.12,89275634012.15,87494492015.89,88951168000
"2311","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106309,"Belo Oriente",1868619751.33,1956049789.74,1879329736.15,2050049683.58,2100898594.07,2170772080.66,2180893421.94,2165615445.34,2073282198.31,2031918056.41,2065747000
"2312","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106408,"Belo Vale",132417783.75,138613421.96,133176735.62,145274626.09,148877980.94,153829492.47,154546730.73,153464072.9,146920973.95,143989747.3,146387000
"2313","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106507,"Berilo",84714201.85,88677857.87,85199740.88,92939359.43,95244603.64,98412330.32,98871183.09,98178553.36,93992609.53,92117358.95,93651000
"2314","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106606,"Bertópolis",33539771.88,35109049.71,33732004.91,36796249.57,37708934.38,38963090.45,39144757.95,38870534.23,37213248.94,36470805.81,37078000
"2315","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106655,"Berizal",36286056.67,37983829.22,36494030.02,39809179.44,40796596.2,42153444.37,42349987.06,42053309.52,40260323.31,39457087.88,40114000
"2316","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106705,"Betim",20884928656.53,21862104517.69,21004630521.34,22912709422.86,23481030434.74,24261982675.74,24375105471.56,24204348713.14,23172371353.74,22710058380.8,23088153000
"2317","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106804,"Bias Fortes",28573664.01,29910584.77,28737433.82,31347967.3,32125514.3,33193972.2,33348740.87,33115120.43,31703223.13,31070710.77,31588000
"2318","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3106903,"Bicas",223323790.41,233772790.3,224603769.6,245006971.34,251084061.89,259434830.88,260644459.7,258818547.48,247783551.89,242840011.64,246883000
"2319","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107000,"Biquinhas",36226354.83,37921334.02,36433986,39743680.97,40729473.11,42084088.85,42280308.17,41984118.75,40194082.57,39392168.7,40048000
"2320","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107109,"Boa Esperança",753610035.33,788870368.14,757929347.5,826780308.5,847287556.81,875467372.77,879549286.36,873387713.64,836149928.1,819467865.09,833111000
"2321","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107208,"Bocaina de Minas",49913454.68,52248833.64,50199533.39,54759702.66,56117948.38,57984367.22,58254722.45,57846626.26,55380275.72,54275381.46,55179000
"2322","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107307,"Bocaiúva",721157560.65,754899488.72,725290871.63,791176925.1,810801076.15,837767393.45,841673528.87,835777290.04,800143063.68,784179375.16,797235000
"2323","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107406,"Bom Despacho",1095899698.72,1147175274.01,1102180842.4,1202303908.54,1232125548.63,1273104636.45,1279040555.12,1270080396.19,1215929209.18,1191670153.47,1211510000
"2324","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107505,"Bom Jardim de Minas",109627057.38,114756350.18,110255384.32,120271079.3,123254252.54,127353548.14,127947340.89,127051021.76,121634070.47,119207343.93,121192000
"2325","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107604,"Bom Jesus da Penha",111455200.19,116670029.17,112094005.11,122276722.01,125309642.7,129477298.22,130080993.07,129169726.92,123662442.45,121195247.77,123213000
"2326","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107703,"Bom Jesus do Amparo",68488869.09,71693365.05,68881412.7,75138660.13,77002380.33,79563391.51,79934360.09,79374389.91,75990180.97,74474097.61,75714000
"2327","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107802,"Bom Jesus do Galho",126415034.79,132329812.98,127139581.93,138689052.11,142129060.05,146856110.18,147540834.68,146507255.78,140260767.89,137462419.31,139751000
"2328","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3107901,"Bom Repouso",107018267.75,112025499.02,107631642.41,117408994.41,120321177.21,124322922.08,124902584.37,124027594.91,118739550.54,116370572.69,118308000
"2329","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3108008,"Bom Sucesso",276454812.61,289389736.83,278039311.99,303296644.87,310819537.64,321157040.3,322654452.23,320394136.74,306733802.43,300614143.21,305619000
"2330","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3108107,"Bonfim",77790597.18,81430307.67,78236453.6,85343521.08,87460360.05,90369191.69,90790542.89,90154521.08,86310690.13,84588701.86,85997000
"2331","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3108206,"Bonfinópolis de Minas",182209121.02,190734424.49,183253451.7,199900354.6,204858632.11,211671996.13,212658928.16,211169172.59,202165757.22,198132339.55,201431000
"2332","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3108255,"Bonito de Minas",66982754.41,70116781.43,67366665.73,73486312.22,75309048.01,77813740.89,78176551.63,77628895.56,74319107.57,72836363.87,74049000
"2333","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3108305,"Borda da Mata",278806703.4,291851669.22,280404682.64,305876887.84,313463780.3,323889227.45,325399378.35,323119833.62,309343286.42,303171565.26,308219000
"2334","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3108404,"Botelhos",212105271.32,222029372.79,213320951.63,232699212.37,238471024.4,246402298.17,247551162.11,245816973.35,235336313.28,230641108.42,234481000
"2335","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3108503,"Botumirim",43727981.89,45773951.45,43978608.6,47973663.65,49163590.19,50798715.02,51035566.75,50678043.46,48517332.83,47549361.45,48341000
"2336","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3108552,"Brasilândia de Minas",198306004.37,207584457.93,199442594.25,217560132.94,222956439.09,230371715.49,231445835.97,229824471.06,220025667.81,215635926.29,219226000
"2337","Economia","TX_IBGE_PIB_CONSTANTE_MUN","Minas Gerais",3108602,"Brasília de Minas",273326797.85,286115366.75,274893369.03,299864921.72,307302694.9,317523231.39,319003700.49,316768959.89,303263188.73,297212771.87,302161000
